Year,Location,Competition,Round,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Time,Time Behind,% Behind Winner,Faults,Competition ID,Athlete ID
2022,Ivrea,U23 World Championships,Time Trial,Time Trial,MCSLX,72,56,Ricardo FENTANES,FENTANES,Ricardo,MEX,61.19,13.43,128.12%,,2022 Ivrea U23 World Championships,2022 Ivrea U23 World Championships MCSLX Ricardo FENTANES
2022,Ivrea,U23 World Championships,Time Trial,Time Trial,MCSLX,73,77,Daniel SHAMIEH,SHAMIEH,Daniel,AUS,65.32,17.56,136.77%,,2022 Ivrea U23 World Championships,2022 Ivrea U23 World Championships MCSLX Daniel SHAMIEH
2022,Ivrea,U23 World Championships,Time Trial,Time Trial,MCSLX,74,55,Alexandr KHUDYAKOV,KHUDYAKOV,Alexandr,KAZ,68.04,20.28,142.46%,,2022 Ivrea U23 World Championships,2022 Ivrea U23 World Championships MCSLX Alexandr KHUDYAKOV
2022,Ivrea,U23 World Championships,Time Trial,Time Trial,MCSLX,75,27,Valentyn VOLKOV,VOLKOV,Valentyn,UKR,86.22,38.46,180.53%,FLT (6),2022 Ivrea U23 World Championships,2022 Ivrea U23 World Championships MCSLX Valentyn VOLKOV
2022,Ivrea,U23 World Championships,Time Trial,Time Trial,MCSLX,76,9,Pau ECHANIZ,ECHANIZ,Pau,ESP,66.6,18.84,139.45%,FLT (R),2022 Ivrea U23 World Championships,2022 Ivrea U23 World Championships MCSLX Pau ECHANIZ
2022,Ivrea,U23 World Championships,Time Trial,Time Trial,MCSLX,77,70,Marino SPAGNOL,SPAGNOL,Marino,ITA,62.93,15.17,131.76%,FLT (1),2022 Ivrea U23 World Championships,2022 Ivrea U23 World Championships MCSLX Marino SPAGNOL
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,1,3,Titouan CASTRYCK,CASTRYCK,Titouan,FRA,48.95,0,100.00%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Titouan CASTRYCK
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,2,62,Matyas NOVAK,NOVAK,Matyas,CZE,50.27,1.32,102.70%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Matyas NOVAK
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,3,68,Martin CORNU,CORNU,Martin,FRA,50.72,1.77,103.62%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Martin CORNU
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,4,71,Ben BROWN,BROWN,Ben,GBR,50.77,1.82,103.72%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Ben BROWN
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,5,67,Manel CONTRERAS,CONTRERAS,Manel,ESP,51.25,2.3,104.70%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Manel CONTRERAS
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,6,52,Nicolas FEHLMANN,FEHLMANN,Nicolas,SUI,51.78,2.83,105.78%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Nicolas FEHLMANN
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,7,9,Merle LONG,LONG,Merle,USA,51.96,3.01,106.15%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Merle LONG
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,8,23,Adam SEMERAD,SEMERAD,Adam,CZE,52,3.05,106.23%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Adam SEMERAD
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,9,12,Sam LEAVER,LEAVER,Sam,GBR,52.05,3.1,106.33%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Sam LEAVER
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,10,56,Mark CROSBEE,CROSBEE,Mark,AUS,52.15,3.2,106.54%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Mark CROSBEE
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,11,54,Javier ARRUABARRENA,ARRUABARRENA,Javier,ESP,52.2,3.25,106.64%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Javier ARRUABARRENA
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,12,41,Hugo MONASSE,MONASSE,Hugo,FRA,52.44,3.49,107.13%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Hugo MONASSE
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,13,42,Luis ERSCHIG,ERSCHIG,Luis,GER,52.45,3.5,107.15%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Luis ERSCHIG
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,14,78,Oscar WYLLIE,WYLLIE,Oscar,GBR,52.53,3.58,107.31%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Oscar WYLLIE
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,15,39,Xabier FERRAZZI,FERRAZZI,Xabier,ITA,52.69,3.74,107.64%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Xabier FERRAZZI
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,16,4,Samuel SHARP,SHARP,Samuel,USA,52.79,3.84,107.84%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Samuel SHARP
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,17,70,Oskar HILLION,HILLION,Oskar,FRA,52.83,3.88,107.93%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Oskar HILLION
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,18,1,Serhii SOVKO,SOVKO,Serhii,UKR,52.91,3.96,108.09%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Serhii SOVKO
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,19,17,Jakob SAVLI,SAVLI,Jakob,SLO,52.99,4.04,108.25%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Jakob SAVLI
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,20,43,Stepan VENC,VENC,Stepan,CZE,53.2,4.25,108.68%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Stepan VENC
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,21,27,Hamish DALZIEL,DALZIEL,Hamish,AUS,53.25,4.3,108.78%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Hamish DALZIEL
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,22,20,Moritz KREMSLEHNER,KREMSLEHNER,Moritz,AUT,53.31,4.36,108.91%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Moritz KREMSLEHNER
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,23,51,Michele Giuseppe PISTONI,PISTONI,Michele Giuseppe,ITA,53.38,4.43,109.05%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Michele Giuseppe PISTONI
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,24,59,Sebastian MONTALTO,MONTALTO,Sebastian,AUS,53.46,4.51,109.21%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Sebastian MONTALTO
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,25,79,Michal URBAN,URBAN,Michal,CZE,53.54,4.59,109.38%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Michal URBAN
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,26,15,Ziga Lin HOCEVAR,HOCEVAR,Ziga Lin,SLO,53.59,4.64,109.48%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Ziga Lin HOCEVAR
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,27,46,Edward MCDONALD,MCDONALD,Edward,GBR,53.71,4.76,109.72%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Edward MCDONALD
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,28,66,Tom GOLDSMITH,GOLDSMITH,Tom,NZL,53.79,4.84,109.89%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Tom GOLDSMITH
2022,Ivrea,Junior World Championships,Time Trial,Time Trial,MCSLX,29,22,Ondrej MACUS,MACUS,Ondrej,SVK,53.91,4.96,110.13%,,2022 Ivrea Junior World Championships,2022 Ivrea Junior World Championships MCSLX Ondrej MACUS
