Year,Competition,Location,Class,Phase,Rank,Athlete Name,Nation,Raw Time,Total Penalties,Total Time,,,
2018,Australian Open,Penrith,C1M,Heat 1,21,Niccolo FERRARI,ITA,105.24,0,105.24,,,
2018,Australian Open,Penrith,C1M,Heat 1,22,Stefano CIPRESSI,ITA,99.56,6,105.56,,,
2018,Australian Open,Penrith,C1M,Heat 1,23,Ethan HODSON,AUS,102.1,4,106.1,,,
2018,Australian Open,Penrith,C1M,Heat 1,24,Raffaello IVALDI,ITA,102.71,4,106.71,,,
2018,Australian Open,Penrith,C1M,Heat 1,25,Timo TRUMMER,GER,101.03,6,107.03,,,
2018,Australian Open,Penrith,C1M,Heat 1,26,Ian BORROWS,AUS,103.12,4,107.12,,,
2018,Australian Open,Penrith,C1M,Heat 1,27,Thomas KOECHLIN,SUI,103.18,4,107.18,,,
2018,Australian Open,Penrith,C1M,Heat 1,28,Steven LOWTHER,AUS,102.33,6,108.33,,,
2018,Australian Open,Penrith,C1M,Heat 1,29,Martin RIHA,CZE,108.43,0,108.43,,,
2018,Australian Open,Penrith,C1M,Heat 1,30,Anze BERCIC,SLO,100.5,8,108.5,,,
2018,Australian Open,Penrith,C1M,Heat 1,31,Daniel WATKINS,AUS,101.85,8,109.85,,,
2018,Australian Open,Penrith,C1M,Heat 1,32,Stanislav JEZEK,CZE,103.89,6,109.89,,,
2018,Australian Open,Penrith,C1M,Heat 1,33,Kynan MALEY,AUS,110.99,4,114.99,,,
2018,Australian Open,Penrith,C1M,Heat 1,34,Lachlan BASSETT,AUS,111.44,4,115.44,,,
2018,Australian Open,Penrith,C1M,Heat 1,35,Krystof LHOTA,CZE,111.99,8,119.99,,,
2018,Australian Open,Penrith,C1M,Heat 1,36,Franz ANTON,GER,116.86,4,120.86,,,
2018,Australian Open,Penrith,C1M,Heat 1,37,Tren LONG,USA,119.29,2,121.29,,,
2018,Australian Open,Penrith,C1M,Heat 1,38,Kaylen BASSETT,AUS,119.41,6,125.41,,,
2018,Australian Open,Penrith,C1M,Heat 1,39,Charlie BELL,NZL,120.88,6,126.88,,,
2018,Australian Open,Penrith,C1M,Heat 1,40,Jack EGAN,NZL,118.82,10,128.82,,,
2018,Australian Open,Penrith,C1M,Heat 1,41,Shota SASAKI,JPN,123.8,6,129.8,,,
2018,Australian Open,Penrith,C1M,Heat 1,42,Robert JANISZEWSKI,AUS,123.44,10,133.44,,,
2018,Australian Open,Penrith,C1M,Heat 1,43,Maxime KABIR,FRA,125.48,10,135.48,,,
2018,Australian Open,Penrith,C1M,Heat 1,44,James THWAITE,NZL,129.85,6,135.85,,,
2018,Australian Open,Penrith,C1M,Heat 1,45,Kieren BLACK,AUS,136.04,2,138.04,,,
2018,Australian Open,Penrith,C1M,Heat 1,46,Mark CROSBEE,AUS,139.5,4,143.5,,,
2018,Australian Open,Penrith,C1M,Heat 1,47,Daniel SHAMIEH,AUS,131.85,12,143.85,,,
2018,Australian Open,Penrith,C1M,Heat 1,48,Alex NEVIN,AUS,140.99,10,150.99,,,
2018,Australian Open,Penrith,C1M,Heat 1,49,Stewart BLOOR,NZL,149.46,4,153.46,,,
2018,Australian Open,Penrith,C1M,Heat 1,50,Cedric JOLY,FRA,101.72,52,153.72,,,
2018,Australian Open,Penrith,C1M,Heat 1,51,Matyas LHOTA,CZE,102.63,52,154.63,,,
2018,Australian Open,Penrith,C1M,Heat 1,52,Zachary LOKKEN,USA,106.54,52,158.54,,,
2018,Australian Open,Penrith,C1M,Heat 1,53,Kazuki TAKADA,JPN,155.72,6,161.72,,,
2018,Australian Open,Penrith,C1M,Heat 1,54,Warwick DRAPER,AUS,112.24,52,164.24,,,
2018,Australian Open,Penrith,C1M,Heat 1,55,James SUDDABY,NZL,152.41,12,164.41,,,
2018,Australian Open,Penrith,C1M,Heat 1,56,Benjamin GIBB,NZL,116.29,54,170.29,,,
2018,Australian Open,Penrith,C1M,Heat 1,57,Jack CHOATE,AUS,125.45,54,179.45,,,
2018,Australian Open,Penrith,C1M,Heat 1,58,Richard MERJAN,LIB,123.54,58,181.54,,,
2018,Australian Open,Penrith,C1M,Heat 1,59,Tristan CARTER,AUS,131.27,56,187.27,,,
2018,Australian Open,Penrith,C1M,Heat 1,60,Oliver PUCHNER,NZL,125.14,154,279.14,,,
2018,Australian Open,Penrith,C1M,Heat 1,61,George PANKHURST,AUS,163.64,160,323.64,,,
2018,Australian Open,Penrith,C1M,Heat 2,1,Cedric JOLY,FRA,97.65,2,99.65,,,
2018,Australian Open,Penrith,C1M,Heat 2,2,Franz ANTON,GER,99.91,2,101.91,,,
2018,Australian Open,Penrith,C1M,Heat 2,3,Raffaello IVALDI,ITA,102.1,0,102.1,,,
2018,Australian Open,Penrith,C1M,Heat 2,4,Ian BORROWS,AUS,102.32,0,102.32,,,
2018,Australian Open,Penrith,C1M,Heat 2,5,Stefano CIPRESSI,ITA,100.42,2,102.42,,,
2018,Australian Open,Penrith,C1M,Heat 2,6,Zachary LOKKEN,USA,102.77,0,102.77,,,
2018,Australian Open,Penrith,C1M,Heat 2,7,Matyas LHOTA,CZE,100.28,4,104.28,,,
2018,Australian Open,Penrith,C1M,Heat 2,8,Anze BERCIC,SLO,100.6,4,104.6,,,
2018,Australian Open,Penrith,C1M,Heat 2,9,Daniel WATKINS,AUS,100.89,4,104.89,,,
2018,Australian Open,Penrith,C1M,Heat 2,10,Thomas KOECHLIN,SUI,101.2,4,105.2,,,
2018,Australian Open,Penrith,C1M,Heat 2,11,Steven LOWTHER,AUS,104.26,2,106.26,,,
2018,Australian Open,Penrith,C1M,Heat 2,12,Ethan HODSON,AUS,103.09,4,107.09,,,
2018,Australian Open,Penrith,C1M,Heat 2,13,Shota SASAKI,JPN,107.13,0,107.13,,,
2018,Australian Open,Penrith,C1M,Heat 2,14,Timo TRUMMER,GER,105.14,2,107.14,,,
2018,Australian Open,Penrith,C1M,Heat 2,15,Stanislav JEZEK,CZE,103.94,4,107.94,,,
2018,Australian Open,Penrith,C1M,Heat 2,16,Kaylen BASSETT,AUS,106.01,2,108.01,,,
2018,Australian Open,Penrith,C1M,Heat 2,17,Kynan MALEY,AUS,106.41,2,108.41,,,
2018,Australian Open,Penrith,C1M,Heat 2,18,Benjamin GIBB,NZL,105.99,4,109.99,,,
2018,Australian Open,Penrith,C1M,Heat 2,19,Niccolo FERRARI,ITA,105.48,6,111.48,,,
2018,Australian Open,Penrith,C1M,Heat 2,20,Warwick DRAPER,AUS,107.5,6,113.5,,,
2018,Australian Open,Penrith,C1M,Heat 2,21,Martin RIHA,CZE,108.65,6,114.65,,,
2018,Australian Open,Penrith,C1M,Heat 2,22,Tristan CARTER,AUS,108.56,8,116.56,,,
2018,Australian Open,Penrith,C1M,Heat 2,23,Tren LONG,USA,111.92,6,117.92,,,
2018,Australian Open,Penrith,C1M,Heat 2,24,Lachlan BASSETT,AUS,109.66,10,119.66,,,
2018,Australian Open,Penrith,C1M,Heat 2,25,James THWAITE,NZL,113.34,8,121.34,,,
2018,Australian Open,Penrith,C1M,Heat 2,26,Maxime KABIR,FRA,120.97,2,122.97,,,
2018,Australian Open,Penrith,C1M,Heat 2,27,Richard MERJAN,LIB,119.51,4,123.51,,,
2018,Australian Open,Penrith,C1M,Heat 2,28,Oliver PUCHNER,NZL,124.39,4,128.39,,,
2018,Australian Open,Penrith,C1M,Heat 2,29,Krystof LHOTA,CZE,127.02,4,131.02,,,
2018,Australian Open,Penrith,C1M,Heat 2,30,Kieren BLACK,AUS,125.26,6,131.26,,,
2018,Australian Open,Penrith,C1M,Heat 2,31,Charlie BELL,NZL,124.71,12,136.71,,,
2018,Australian Open,Penrith,C1M,Heat 2,32,Stewart BLOOR,NZL,129.7,10,139.7,,,
2018,Australian Open,Penrith,C1M,Heat 2,33,James SUDDABY,NZL,136.39,6,142.39,,,
2018,Australian Open,Penrith,C1M,Heat 2,34,Jack CHOATE,AUS,136.75,58,194.75,,,
2018,Australian Open,Penrith,C1M,Heat 2,35,Robert JANISZEWSKI,AUS,144.09,58,202.09,,,
2018,Australian Open,Penrith,C1M,Heat 2,36,Kazuki TAKADA,JPN,193.49,16,209.49,,,
2018,Australian Open,Penrith,C1M,Heat 2,37,Jack EGAN,NZL,123.45,104,227.45,,,
2018,Australian Open,Penrith,C1M,Heat 2,38,George PANKHURST,AUS,171.75,58,229.75,,,
2018,Australian Open,Penrith,C1M,Heat 2,39,Daniel SHAMIEH,AUS,140.2,106,246.2,,,
2018,Australian Open,Penrith,C1M,Heat 2,40,Mark CROSBEE,AUS,144.19,108,252.19,,,
2018,Australian Open,Penrith,C1M,Semi-Final,1,Martin THOMAS,FRA,98.03,0,98.03,,,
2018,Australian Open,Penrith,C1M,Semi-Final,2,Denis GARGAUD CHANUT,FRA,98.14,0,98.14,,,
2018,Australian Open,Penrith,C1M,Semi-Final,3,David FLORENCE,GBR,100.1,0,100.1,,,
2018,Australian Open,Penrith,C1M,Semi-Final,4,Matej BENUS,SVK,100.23,0,100.23,,,
2018,Australian Open,Penrith,C1M,Semi-Final,5,Luka BOZIC,SLO,100.4,0,100.4,,,
2018,Australian Open,Penrith,C1M,Semi-Final,6,Ryan WESTLEY,GBR,100.53,0,100.53,,,
2018,Australian Open,Penrith,C1M,Semi-Final,7,Cedric JOLY,FRA,99.51,2,101.51,,,
2018,Australian Open,Penrith,C1M,Semi-Final,8,Ian BORROWS,AUS,101.71,0,101.71,,,
2018,Australian Open,Penrith,C1M,Semi-Final,9,Kilian FOULON,FRA,101.88,0,101.88,,,
2018,Australian Open,Penrith,C1M,Semi-Final,10,Anze BERCIC,SLO,101.92,0,101.92,,,
2018,Australian Open,Penrith,C1M,Semi-Final,11,Alexander SLAFKOVSKY,SVK,102.02,0,102.02,,,
2018,Australian Open,Penrith,C1M,Semi-Final,12,Pierre Antoine TILLARD,FRA,102.58,0,102.58,,,
2018,Australian Open,Penrith,C1M,Semi-Final,13,Casey EICHFELD,USA,101.2,2,103.2,,,
2018,Australian Open,Penrith,C1M,Semi-Final,14,Ander ELOSEGI,ESP,101.24,2,103.24,,,
2018,Australian Open,Penrith,C1M,Semi-Final,15,Raffaello IVALDI,ITA,103.43,0,103.43,,,
2018,Australian Open,Penrith,C1M,Semi-Final,16,Edern LE RUYET,FRA,103.5,0,103.5,,,
2018,Australian Open,Penrith,C1M,Semi-Final,17,Thomas KOECHLIN,SUI,101.84,2,103.84,,,
2018,Australian Open,Penrith,C1M,Semi-Final,18,Matyas LHOTA,CZE,101.96,2,103.96,,,
2018,Australian Open,Penrith,C1M,Semi-Final,19,Roberto COLAZINGARI,ITA,102.05,2,104.05,,,
2018,Australian Open,Penrith,C1M,Semi-Final,20,Marko MIRGORODSKY,SVK,102.44,2,104.44,,,
2018,Australian Open,Penrith,C1M,Semi-Final,21,Daniel WATKINS,AUS,101.53,4,105.53,,,
2018,Australian Open,Penrith,C1M,Semi-Final,22,Vaclav CHALOUPKA,CZE,106.41,0,106.41,,,
2018,Australian Open,Penrith,C1M,Semi-Final,23,Stefano CIPRESSI,ITA,104.51,2,106.51,,,
2018,Australian Open,Penrith,C1M,Semi-Final,24,Leon HANIKA,GER,104.81,8,112.81,,,
2018,Australian Open,Penrith,C1M,Semi-Final,25,Lukas ROHAN,CZE,113.93,0,113.93,,,
2018,Australian Open,Penrith,C1M,Semi-Final,26,Zachary LOKKEN,USA,107.75,8,115.75,,,
2018,Australian Open,Penrith,C1M,Semi-Final,27,Jan VETROVSKY,CZE,111.67,6,117.67,,,
2018,Australian Open,Penrith,C1M,Semi-Final,28,Franz ANTON,GER,102.43,52,154.43,,,
2018,Australian Open,Penrith,C1M,Semi-Final,29,Brodie CRAWFORD,AUS,103.99,52,155.99,,,
2018,Australian Open,Penrith,C1M,Semi-Final,30,Florian BREUER,GER,108.07,50,158.07,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,1,Ethan HODSON,AUS,110.36,0,110.36,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,2,Steven LOWTHER,AUS,108.24,4,112.24,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,2,Warwick DRAPER,AUS,112.24,0,112.24,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,4,Tristan CARTER,AUS,111.27,2,113.27,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,5,Kynan MALEY,AUS,111.69,2,113.69,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,6,Benjamin GIBB,NZL,114.03,4,118.03,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,7,Kaylen BASSETT,AUS,117.15,4,121.15,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,8,Lachlan BASSETT,AUS,118.56,6,124.56,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,9,Robert JANISZEWSKI,AUS,125.83,2,127.83,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,10,Jack EGAN,NZL,123.69,8,131.69,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,11,James THWAITE,NZL,126.32,10,136.32,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,12,Daniel SHAMIEH,AUS,128.53,8,136.53,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,13,Kieren BLACK,AUS,136.71,2,138.71,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,14,Oliver PUCHNER,NZL,134.82,4,138.82,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,15,Jack CHOATE,AUS,138.67,4,142.67,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,16,Mark CROSBEE,AUS,144.6,4,148.6,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,17,George PANKHURST,AUS,162.89,8,170.89,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,18,Alexander NEVIN,AUS,136.36,58,194.36,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,19,Stewart BLOOR,NZL,155.84,58,213.84,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,20,James SUDDABY,NZL,160.34,54,214.34,,,
2018,Australian Open,Penrith,C1M,Semi-Final B,21,Charlie BELL,NZL,128.87,108,236.87,,,
2018,Australian Open,Penrith,C1M,Final,1,Denis GARGAUD CHANUT,FRA,98.68,0,98.68,,,
2018,Australian Open,Penrith,C1M,Final,2,Matej BENUS,SVK,99.69,0,99.69,,,
2018,Australian Open,Penrith,C1M,Final,3,Luka BOZIC,SLO,99.2,2,101.2,,,
2018,Australian Open,Penrith,C1M,Final,4,Ian BORROWS,AUS,99.29,2,101.29,,,
2018,Australian Open,Penrith,C1M,Final,5,Martin THOMAS,FRA,97.46,4,101.46,,,
2018,Australian Open,Penrith,C1M,Final,6,Ryan WESTLEY,GBR,102.18,0,102.18,,,
2018,Australian Open,Penrith,C1M,Final,7,Anze BERCIC,SLO,99.19,6,105.19,,,
2018,Australian Open,Penrith,C1M,Final,8,Kilian FOULON,FRA,107.57,4,111.57,,,
2018,Australian Open,Penrith,C1M,Final,9,Cedric JOLY,FRA,113.24,4,117.24,,,
2018,Australian Open,Penrith,C1M,Final,10,David FLORENCE,GBR,99.89,50,149.89,,,
2018,Australian Open,Penrith,C1W,Heat 1,1,Jessica FOX,AUS,108.27,2,110.27,,,
2018,Australian Open,Penrith,C1W,Heat 1,2,Rosalyn LAWRENCE,AUS,113.89,0,113.89,,,
2018,Australian Open,Penrith,C1W,Heat 1,3,Noemie FOX,AUS,113.75,2,115.75,,,
2018,Australian Open,Penrith,C1W,Heat 1,4,Kimberley WOODS,GBR,114.52,2,116.52,,,
2018,Australian Open,Penrith,C1W,Heat 1,5,Lucie BAUDU,FRA,116.62,0,116.62,,,
2018,Australian Open,Penrith,C1W,Heat 1,6,Lucie PRIOUX,FRA,114.41,4,118.41,,,
2018,Australian Open,Penrith,C1W,Heat 1,7,Claire JACQUET,FRA,115.01,4,119.01,,,
2018,Australian Open,Penrith,C1W,Heat 1,8,Mallory FRANKLIN,GBR,119.26,0,119.26,,,
2018,Australian Open,Penrith,C1W,Heat 1,9,Gabriela SATKOVA,CZE,122,0,122,,,
2018,Australian Open,Penrith,C1W,Heat 1,10,Sona STANOVSKA,SVK,118.38,4,122.38,,,
2018,Australian Open,Penrith,C1W,Heat 1,11,Alison BORROWS,AUS,121.92,2,123.92,,,
2018,Australian Open,Penrith,C1W,Heat 1,12,Eilidh GIBSON,GBR,118.33,6,124.33,,,
2018,Australian Open,Penrith,C1W,Heat 1,13,Kate ECKHARDT,AUS,120.42,4,124.42,,,
2018,Australian Open,Penrith,C1W,Heat 1,14,Klara OLAZABAL,ESP,117.35,8,125.35,,,
2018,Australian Open,Penrith,C1W,Heat 1,15,Sage DONNELLY,USA,124.02,2,126.02,,,
2018,Australian Open,Penrith,C1W,Heat 1,16,Luuka JONES,NZL,120.95,6,126.95,,,
2018,Australian Open,Penrith,C1W,Heat 1,17,Haley DANIELS,CAN,126.98,0,126.98,,,
2018,Australian Open,Penrith,C1W,Heat 1,18,Nuria VILARRUBLA,ESP,117.03,10,127.03,,,
2018,Australian Open,Penrith,C1W,Heat 1,19,Demelza WALL,AUS,124.6,4,128.6,,,
2018,Australian Open,Penrith,C1W,Heat 1,20,Katerina HAVLICKOVA,CZE,122.76,6,128.76,,,
2018,Australian Open,Penrith,C1W,Heat 1,21,Simona MACEKOVA,SVK,124.86,4,128.86,,,
2018,Australian Open,Penrith,C1W,Heat 1,22,Eva RIHOVA,CZE,128.25,2,130.25,,,
2018,Australian Open,Penrith,C1W,Heat 1,23,Monica DORIAVILARRUBLA,AND,122.41,8,130.41,,,
2018,Australian Open,Penrith,C1W,Heat 1,24,Georgia RANKIN,AUS,128.62,2,130.62,,,
2018,Australian Open,Penrith,C1W,Heat 1,25,Chiara SABATTINI,ITA,132.23,2,134.23,,,
2018,Australian Open,Penrith,C1W,Heat 1,26,Simona GLEJTEKOVA,SVK,133.26,2,135.26,,,
