Year,Location,Competition,Phase,Class,Rank,Bib,Athlete Name,Last Name,First Name,Nation,Raw Time,Total Penalties,Total Time,Total Time Behind,Total Time % Behind Winner,Raw Time Behind Winner,Raw % Behind Winner,Overachieved or Underachieved,UID,Athlete_ID,Overall Rank
2014,Penrith,Junior World Championships,Semi-Final,K1M,40,47,Pavel Supolik,SUPOLIK,Pavel,CZE,103.07,208,311.07,214.24,321.25%,8.24,108.69%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Pavel Supolik,40
2014,Penrith,Junior World Championships,Final,K1M,1,6,Mario Leitner,LEITNER,Mario,AUT,98.48,0,98.48,0,100.00%,0,100.00%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Mario Leitner,1
2014,Penrith,Junior World Championships,Final,K1M,2,12,Vid Kuder Marusic,KUDER MARUSIC,Vid,SLO,97.47,2,99.47,0.99,101.01%,-1.01,98.97%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Vid Kuder Marusic,2
2014,Penrith,Junior World Championships,Final,K1M,3,1,Jakub Grigar,GRIGAR,Jakub,SVK,97.76,2,99.76,1.28,101.30%,-0.72,99.27%,Under Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Jakub Grigar,3
2014,Penrith,Junior World Championships,Final,K1M,4,11,Niko Testen,TESTEN,Niko,SLO,97.69,4,101.69,3.21,103.26%,-0.79,99.20%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Niko Testen,4
2014,Penrith,Junior World Championships,Final,K1M,5,28,Mathurin Madore,MADORE,Mathurin,FRA,97.45,6,103.45,4.97,105.05%,-1.03,98.95%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Mathurin Madore,5
2014,Penrith,Junior World Championships,Final,K1M,6,10,Richard Macus,MACUS,Richard,SVK,104.02,4,108.02,9.54,109.69%,5.54,105.63%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Richard Macus,6
2014,Penrith,Junior World Championships,Final,K1M,7,14,Leo Bolg,BOLG,Leo,GER,112.04,4,116.04,17.56,117.83%,13.56,113.77%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Leo Bolg,7
2014,Penrith,Junior World Championships,Final,K1M,8,2,Callum Gilbert,GILBERT,Callum,NZL,124.88,2,126.88,28.4,128.84%,26.4,126.81%,Under Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Callum Gilbert,8
2014,Penrith,Junior World Championships,Final,K1M,9,16,Zachary Allin,ALLIN,Zachary,GBR,104,54,158,59.52,160.44%,5.52,105.61%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Zachary Allin,9
2014,Penrith,Junior World Championships,Final,K1M,10,20,Angus Thompson,THOMPSON,Angus,AUS,106.08,54,160.08,61.6,162.55%,7.6,107.72%,Over Achieved,2014 Penrith Junior World Championships K1M,2014 Penrith Junior World Championships K1M Angus Thompson,10
2014,Penrith,U23 World Championships,Heat 1,K1M,1,1,Jiri Prskavec,PRSKAVEC,Jiri,CZE,88.43,0,88.43,0,100.00%,0,100.00%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Jiri Prskavec,3
2014,Penrith,U23 World Championships,Heat 1,K1M,2,18,Ondrej Cvikl,CVIKL,Ondrej,CZE,92.69,0,92.69,4.26,104.82%,4.26,104.82%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Ondrej Cvikl,33
2014,Penrith,U23 World Championships,Heat 1,K1M,3,11,Jaxon Merritt,MERRITT,Jaxon,AUS,93.15,0,93.15,4.72,105.34%,4.72,105.34%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Jaxon Merritt,10
2014,Penrith,U23 World Championships,Heat 1,K1M,4,4,Giovanni De Gennaro,DE GENNARO,Giovanni,ITA,91.74,2,93.74,5.31,106.00%,3.31,103.74%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Giovanni De Gennaro,2
2014,Penrith,U23 World Championships,Heat 1,K1M,5,7,Michal Smolen,SMOLEN,Michal,USA,92.94,2,94.94,6.51,107.36%,4.51,105.10%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Michal Smolen,1
2014,Penrith,U23 World Championships,Heat 1,K1M,6,8,Joseph Clarke,CLARKE,Joseph,GBR,91.06,4,95.06,6.63,107.50%,2.63,102.97%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Joseph Clarke,11
2014,Penrith,U23 World Championships,Heat 1,K1M,7,12,Zeno Ivaldi,IVALDI,Zeno,ITA,95.1,0,95.1,6.67,107.54%,6.67,107.54%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Zeno Ivaldi,16
2014,Penrith,U23 World Championships,Heat 1,K1M,8,13,Miroslav Urban,URBAN,Miroslav,SVK,95.44,0,95.44,7.01,107.93%,7.01,107.93%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Miroslav Urban,31
2014,Penrith,U23 World Championships,Heat 1,K1M,9,3,Mathieu Biazizzo,BIAZIZZO,Mathieu,FRA,95.84,0,95.84,7.41,108.38%,7.41,108.38%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Mathieu Biazizzo,7
2014,Penrith,U23 World Championships,Heat 1,K1M,10,2,Martin Halcin,HALCIN,Martin,SVK,95.12,2,97.12,8.69,109.83%,6.69,107.57%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Martin Halcin,4
2014,Penrith,U23 World Championships,Heat 1,K1M,11,46,Steffan Walker,WALKER,Steffan,GBR,95.84,2,97.84,9.41,110.64%,7.41,108.38%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Steffan Walker,28
2014,Penrith,U23 World Championships,Heat 1,K1M,12,5,Rafal Polaczyk,POLACZYK,Rafal,POL,91.94,6,97.94,9.51,110.75%,3.51,103.97%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Rafal Polaczyk,6
2014,Penrith,U23 World Championships,Heat 1,K1M,13,15,Thomas Brady,BRADY,Thomas,GBR,93.98,4,97.98,9.55,110.80%,5.55,106.28%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Thomas Brady,29
2014,Penrith,U23 World Championships,Heat 1,K1M,14,32,Timothy Anderson,ANDERSON,Timothy,AUS,96.85,2,98.85,10.42,111.78%,8.42,109.52%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Timothy Anderson,30
2014,Penrith,U23 World Championships,Heat 1,K1M,15,9,Michal Pasiut,PASIUT,Michal,POL,97.14,2,99.14,10.71,112.11%,8.71,109.85%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Michal Pasiut,12
2014,Penrith,U23 World Championships,Heat 1,K1M,16,14,Maciej Okreglak,OKREGLAK,Maciej,POL,99.9,0,99.9,11.47,112.97%,11.47,112.97%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Maciej Okreglak,8
2014,Penrith,U23 World Championships,Heat 1,K1M,17,36,Enzo Seker,SEKER,Enzo,TUR,100,0,100,11.57,113.08%,11.57,113.08%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Enzo Seker,23
2014,Penrith,U23 World Championships,Heat 1,K1M,18,28,Telmo Olazabal,OLAZABAL,Telmo,ESP,98.34,2,100.34,11.91,113.47%,9.91,111.21%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Telmo Olazabal,14
2014,Penrith,U23 World Championships,Heat 1,K1M,19,21,Malcolm Gibson,GIBSON,Malcolm,NZL,101.68,0,101.68,13.25,114.98%,13.25,114.98%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Malcolm Gibson,25
2014,Penrith,U23 World Championships,Heat 1,K1M,20,42,Renan Soares,SOARES,Renan,BRA,100.07,2,102.07,13.64,115.42%,11.64,113.16%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Renan Soares,35
2014,Penrith,U23 World Championships,Heat 1,K1M,21,17,Andrej Malek,MALEK,Andrej,SVK,96.43,6,102.43,14,115.83%,8,109.05%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Andrej Malek,13
2014,Penrith,U23 World Championships,Heat 1,K1M,22,10,Pedro Da Silva,DA SILVA,Pedro,BRA,96.49,6,102.49,14.06,115.90%,8.06,109.11%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Pedro Da Silva,9
2014,Penrith,U23 World Championships,Heat 1,K1M,23,23,Facundo Gancedo,GANCEDO,Facundo,ARG,101.02,2,103.02,14.59,116.50%,12.59,114.24%,Under Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Facundo Gancedo,38
2014,Penrith,U23 World Championships,Heat 1,K1M,24,20,Bernat Lavaquiol,LAVAQUIOL,Bernat,ESP,97.74,6,103.74,15.31,117.31%,9.31,110.53%,Over Achieved,2014 Penrith U23 World Championships K1M,2014 Penrith U23 World Championships K1M Bernat Lavaquiol,17
